string_field_0,string_field_1,string_field_2,string_field_3,string_field_4,string_field_5,string_field_6,string_field_7,string_field_9,string_field_10,DistCoast,DistLakeMal,DistRuk,DistTang,DistVik,DistCoast1,DistMal1,DistRuk1,DistTang1,DistVik1,Distance,tolink
TNL0Tl37v68,Kibasila JWTZ Dispensary,Kibasila JWTZ Dispensary,102587-3,Kisarawe District Council,SnczTnCrk6d,yyW17iCz9As,Pwani Region,Dispensary,"[39.07156,-6.91587]",,,,,,26.91055936,607.4365114,,,777.2051926,26.91055936,
uL3PjeAX1IY,Maneromango KKKT Dispensary,Maneromango KKKT Dispensary,104236-5,Kisarawe District Council,SnczTnCrk6d,yyW17iCz9As,Pwani Region,Dispensary,"[38.77823,-7.19918]",,,,,,65.19271218,563.0536217,,,774.9237048,65.19271218,
rDBDm3e1SIu,Maneromango Health Center,Maneromango Health Center,104237-3,Kisarawe District Council,SnczTnCrk6d,yyW17iCz9As,Pwani Region,Health Center,"[38.78455,-7.20294]",,,,,,64.38417519,563.4059353,,,775.7122513,64.38417519,
R2b1XqrNG80,K.K.K.T Dispensary,K.K.K.T Dispensary,107299-0,Kisarawe District Council,SnczTnCrk6d,yyW17iCz9As,Pwani Region,Dispensary,"[,]",,,,,,,,,,,0,
xq7LRUjL2LP,Sofu Dispensary,Sofu Dispensary,107512-6,Kisarawe District Council,SnczTnCrk6d,yyW17iCz9As,Pwani Region,Dispensary,"[38.65374,-7.27418]",,,,,,75.05103052,547.0119629,,,771.1540273,75.05103052,
Qwz6rTAojx5,Minaki Dispensary,Minaki Dispensary,104940-2,Kisarawe District Council,SnczTnCrk6d,yyW17iCz9As,Pwani Region,Dispensary,"[39,-6.90017]",,,,,,32.30627744,601.9143527,,,770.135118,32.30627744,
Vsn1zCt9Not,Bugorora Dispensary,Bugorora Dispensary,100458-9,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.58521,-1.20811]",,,,,,,,,345.085878,26.25452714,26.25452714,
UdPaOPveK4Z,Kashenye Dispensary,Kashenye Dispensary,102431-4,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.75645,-1.00699]",,,,,,,,,374.2399187,2.50201022,2.50201022,
SgWByXXSVpk,Kilimilile Dispensary,Kilimilile Dispensary,102850-5,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.42212,-1.32541]",,,,,,,,,323.0170786,39.97486938,39.97486938,
ZG8n5N7mxfy,Buchurago Dispensary,Buchurago Dispensary,110207-8,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.56656,-1.32269]",,,,,,,,,334.9229248,26.16539977,26.16539977,
Xw8P9OypL6j,Kyelima Dispensary,Kyelima Dispensary,103431-3,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.77707,-1.1389]",,,,,,,,,365.9286077,7.24502913,7.24502913,
D261u64ugNV,Mutukula Dispensary,Mutukula Dispensary,105725-6,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.4134,-1.00407]",,,,,,,,,348.0939063,35.55896087,35.55896087,
u9z9DPkh5aM,Gera Dispensary,Gera Dispensary,101200-4,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.75239,-1.25379]",,,,,,,,,355.4341056,11.82065207,11.82065207,
RHerDndpRWr,Bukwali Dispensary,Bukwali Dispensary,100522-2,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.75429,-1.00783]",,,,,,,,,374.0027105,2.59918209,2.59918209,
jY9LlVNAAnE,Kakindo Dispensary,Kakindo Dispensary,102205-2,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.4893,-1.16542]",,,,,,,,,340.7978242,33.326589,33.326589,
Cdq98pw4L4k,Kyaka Dispensary,Kyaka Dispensary,103421-4,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.42048,-1.25443]",,,,,,,,,328.4125824,43.84109073,43.84109073,
wGbSI83Fcy3,Bugango Dispensary,Bugango Dispensary,100439-9,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.01005,-1.00132]",,,,,,,,,320.3865429,78.13823032,78.13823032,
TYHAl0LczqF,Kajunguti Dispensary,Kajunguti Dispensary,102199-7,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.48279,-1.24282]",,,,,,,,,334.2308837,37.88551107,37.88551107,
Ld6h0qDs377,Kashasha Dispensary,Kashasha Dispensary,102428-0,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.64319,-1.22897]",,,,,,,,,348.2126605,23.01085742,23.01085742,
ukzWqtvYo5W,Igayaza Dispensary,Igayaza Dispensary,101537-9,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.395,-1.14421]",,,,,,,,,335.2378903,42.61502749,42.61502749,
Rh7TL6Git8h,Kikukwe Dispensary,Kikukwe Dispensary,102794-5,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.72876,-1.10889]",,,,,,,,,364.2301413,6.89447771,6.89447771,
JYVzwnchfO1,Minziro Dispensary,Minziro Dispensary,104953-5,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.54313,-1.03923]",,,,,,,,,354.991841,24.67066859,24.67066859,
YwYNa0rCzIq,Kashanga Dispensary,Kashanga Dispensary,102425-6,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.70203,-1.20881]",,,,,,,,,354.5489836,17.43768303,17.43768303,
GMZKqc33AqQ,Ishozi Dispensary,Ishozi Dispensary,101911-6,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.76817,-1.15674]",,,,,,,,,363.8699208,9.33180845,9.33180845,
GhiHFrfPK8s,Mwemage Dispensary,Mwemage Dispensary,110161-7,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.39933,-1.31656]",,,,,,,,,321.8923168,42.68958785,42.68958785,
HlvBfUzNYe7,Nyankere Dispensary,Nyankere Dispensary,106782-6,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.37168,-1.39394]",,,,,,,,,313.7124053,42.95057991,42.95057991,
flBeYiZPRvU,Kagera Sugar Hospital,Kagera Sugar Hospital,102166-6,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Hospital,"[31.27517,-1.21332]",,,,,,,,,320.5899915,57.55304345,57.55304345,
acbhYWU4eKK,Bubale Dispensary,Bubale Dispensary,100421-7,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.2339,-1.15617]",,,,,,,,,322.2852889,60.39016767,60.39016767,
sBtA0X4xcWx,Kakunyu Dispensary,Kakunyu Dispensary,110219-3,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[30.93962,-1.03253]",,,,,,,,,313.0603389,86.53666704,86.53666704,
fC6sOCEvNQf,Buyango Dispensary,Buyango Dispensary,100629-5,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.64271,-1.14465]",,,,,,,,,354.5609598,17.0381568,17.0381568,
rmfiy2t6SaQ,Bulembo Dispensary,Bulembo Dispensary,100534-7,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.52111,-1.29541]",,,,,,,,,333.2659136,32.02496766,32.02496766,
KejWGYB82Qt,Byeju Dispensary,Byeju Dispensary,100666-7,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.368447,-1.06365]",,,,,,,,,339.84453,43.1769617,43.1769617,
fGdMgfuJ8ep,Mugana DD Hospital,Mugana DD Hospital,105623-3,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Hospital,"[31.69542,-1.2129]",,,,,,,,,353.7003381,18.20853309,18.20853309,
BRM1ojbFbTm,Bugandika Dispensary,Bugandika Dispensary,100436-5,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.65784,-1.25709]",,,,,,,,,347.3199002,20.0041005,20.0041005,
WhKuygbhdS4,Kigarama Dispensary,Kigarama Dispensary,102700-2,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.75891,-1.04479]",,,,,,,,,371.5394878,0.68332627,0.68332627,
Te1aSKM1JbI,Kitobo Dispensary,Kitobo Dispensary,103184-8,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.63352,-1.21613]",,,,,,,,,348.3884941,22.74624783,22.74624783,
JR8hRhfLz0b,Ruzinga Dispensary,Ruzinga Dispensary,107189-3,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.66887,-1.07935]",,,,,,,,,361.6738276,11.31004105,11.31004105,
EXTmFGcdRIt,Kanyigo Dispensary,Kanyigo Dispensary,102346-4,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Dispensary,"[31.74676,-1.07691]",,,,,,,,,368.1132537,3.2728287,3.2728287,
Fc9Xt6ATDli,Bunazi Health Center,Bunazi Health Center,100564-4,Missenyi District Council,F8NIzb16wVU,Crkg9BoUo5w,Kagera Region,Health Center,"[31.40942,-1.20995]",,,,,,,,,331.066951,43.42930575,43.42930575,
mWpQ7VQ7HKN,Bukumbi Hospital,Bukumbi Hospital,100520-6,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Hospital,"[32.92137,-2.71405]",,,,,,,,532.392647,403.8540645,2.16309483,2.16309483,
eyCc1k7G2y5,Kanyerere Dispensary,Kanyerere Dispensary,102343-1,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.09776,-2.66868]",,,,,,,,542.2414553,424.0596474,19.5664821,19.5664821,
WMXoIshFBXk,Nyang`homango Dispensary,Nyang`homango Dispensary,106769-3,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.8225,-3.01248]",,,,,,,,497.7303139,382.8805626,4.28846033,4.28846033,
xuLnsrv8NeH,Idetemya Dispensary,Idetemya Dispensary,101477-8,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.98506,-2.68465]",,,,,,,,537.2756273,411.4194528,6.92951093,6.92951093,
cBH6ewaLt2y,Nguge Dispensary,Nguge Dispensary,106427-8,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.15975,-2.84265]",,,,,,,,525.718683,424.7633249,16.59430659,16.59430659,
AUXTMxP1gnn,Buhingo Dispensary,Buhingo Dispensary,100477-9,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.02207,-3.06333]",,,,,,,,497.9665997,401.1991561,20.97691995,20.97691995,
O0jYtlgZTA7,Igongwa Dispensary,Igongwa Dispensary,101570-0,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.94291,-2.94176]",,,,,,,,508.5823394,398.2824269,9.01047946,9.01047946,
gBMBb5NlWLP,Mwawile Dispensary,Mwawile Dispensary,105981-5,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.89754,-3.25063]",,,,,,,,474.2856548,380.9627906,24.95698514,24.95698514,
p3gbBCD5Gba,Nyamainza Dispensary,Nyamainza Dispensary,106693-5,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.93758,-3.02828]",,,,,,,,499.1832991,393.9591829,16.14078637,16.14078637,
bN1gwGviIqY,Koromije Health Center,Koromije Health Center,103319-0,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Health Center,"[33.16429,-2.69217]",,,,,,,,541.7981277,430.8553056,19.66736211,19.66736211,
NnKPCIqLPkx,Kaunda Dispensary,Kaunda Dispensary,102502-2,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.98291,-2.75807]",,,,,,,,529.3577995,409.7227025,4.03694756,4.03694756,
t4h216YcERL,Mbarika Health Center,Mbarika Health Center,104574-9,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Health Center,"[32.83813,-2.91393]",,,,,,,,508.7328972,388.9491203,1.56415671,1.56415671,
tkvcJXHW20M,Misasi Health Center,Misasi Health Center,104971-7,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Health Center,"[33.08727,-3.01429]",,,,,,,,505.2179904,409.9422096,17.93939935,17.93939935,
YBnuohdrXBP,Ukiriguru Dispensary,Ukiriguru Dispensary,108054-8,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.02576,-2.71256]",,,,,,,,535.4424953,415.2968223,10.79179858,10.79179858,
w0GlIhOQwq8,Igokelo Dispensary,Igokelo Dispensary,101554-4,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.04992,-2.82012]",,,,,,,,524.6813944,414.6743637,6.88243326,6.88243326,
iYGdtIEOrXA,Mwaniko Dispensary,Mwaniko Dispensary,105940-1,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.22194,-2.87447]",,,,,,,,524.42784,429.6984201,23.23025138,23.23025138,
D3vWykiocju,Mwanangwa Dispensary,Mwanangwa Dispensary,105895-7,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.16116,-2.96202]",,,,,,,,513.1557331,419.7281791,19.34349278,19.34349278,
vdjXxeySVFd,Gambajiga Dispensary,Gambajiga Dispensary,101178-2,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.15105,-2.63643]",,,,,,,,547.2979185,430.5570045,14.17155287,14.17155287,
zuDdh9kacz1,Mwamazengo Dispensary,Mwamazengo Dispensary,105873-4,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.84866,-3.17018]",,,,,,,,481.5027025,378.9463007,14.53391992,14.53391992,
Uf8Ry56OF9w,Lubiri Dispensary,Lubiri Dispensary,103612-8,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.79222,-3.11933]",,,,,,,,485.4560222,375.1829141,6.98128487,6.98128487,
FTSX9KCXkao,Mwagala Dispensary,Mwagala Dispensary,105811-4,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.06595,-2.71785]",,,,,,,,536.0537493,419.5893777,13.77972414,13.77972414,
twmhHeVzNbR,Ibongoya Dispensary,Ibongoya Dispensary,101447-1,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.12861,-2.73657]",,,,,,,,535.9685637,426.0916033,19.03559618,19.03559618,
Ss5hayRkcyT,Bugisha Dispensary,Bugisha Dispensary,100454-8,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.88467,-2.85514]",,,,,,,,516.2682938,396.4023357,2.43718289,2.43718289,
cTV4pjTwWPI,Ng`ombe Dispensary,Ng`ombe Dispensary,106404-7,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.04165,-2.76876]",,,,,,,,529.9082917,415.9622623,8.73746962,8.73746962,
qoXaUI0jFUD,Isesa Dispensary,Isesa Dispensary,101903-3,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.84793,-2.9855]",,,,,,,,501.2955443,386.669302,5.15848955,5.15848955,
P0w79yHDVEP,Mwamboku Dispensary,Mwamboku Dispensary,105878-3,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.01912,-3.16611]",,,,,,,,486.9656552,396.8434376,28.95021309,28.95021309,
JAIFjE0i5rY,Bukumbi Camp Dispensary,Bukumbi Camp Dispensary,100519-8,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.91026,-2.70619]",,,,,,,,532.9433635,402.8020806,1.77821241,1.77821241,
R1LvvFWJGj2,Nyabumhanda Dispensary,Nyabumhanda Dispensary,106640-6,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.02711,-2.63151]",,,,,,,,544.1420059,417.1523663,12.96930269,12.96930269,
N1dxDvQuNWy,Buhunda Dispensary,Buhunda Dispensary,100486-0,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.88011,-3.03411]",,,,,,,,496.9462594,387.8192846,10.72471969,10.72471969,
T4z2hIcUkrr,Nkinga Dispensary,Nkinga Dispensary,106520-0,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.87719,-3.23485]",,,,,,,,475.3828981,379.4203942,22.32221194,22.32221194,
XjM9MwhoYWD,Nyahiti Dispensary,Nyahiti Dispensary,106646-3,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.98954,-2.81167]",,,,,,,,523.8150697,408.9960499,2.51740426,2.51740426,
RyvQyLGbi3C,Seth Benjamin Dispensary,Seth Benjamin Dispensary,107384-0,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.92411,-2.66418]",,,,,,,,537.8212158,405.2083195,1.48285636,1.48285636,
odF5zLxwXkh,Isamilo Dispensary,Isamilo Dispensary,101875-3,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.94381,-2.73179]",,,,,,,,531.0916726,405.9506517,3.54487827,3.54487827,
vmPAV8IpIr6,Mbalama Dispensary,Mbalama Dispensary,110864-6,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,,"[32.8962,-2.99217]",,,,,,,,501.8821401,391.2890153,10.25909456,10.25909456,
hbkmFBuf9Ir,Kijima Dispensary,Kijima Dispensary,102760-6,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.132,-3.08201]",,,,,,,,499.5264889,411.8475545,26.89323082,26.89323082,
jIlEG7K2U4o,Busongo Health Center,Busongo Health Center,100611-3,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Health Center,"[32.94986,-3.12152]",,,,,,,,489.591743,391.3778837,19.93623871,19.93623871,
BpzYG1IarEO,Mwambola Dispensary,Mwambola Dispensary,105879-1,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.10359,-2.79591]",,,,,,,,528.8910752,421.2141698,12.99666707,12.99666707,
FUBzxFV5DqX,Nyamijundu Dispensary,Nyamijundu Dispensary,106724-8,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.99308,-2.96011]",,,,,,,,508.0750167,402.5818718,9.37970976,9.37970976,
HIL09nHsMZa,Mahando Dispensary,Mahando Dispensary,104009-6,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.80489,-3.24642]",,,,,,,,472.1380541,371.4308965,21.0963162,21.0963162,
VxwxJzjrTv6,Misungwi Hospital,Misungwi Hospital,104990-7,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Hospital,"[33.09533,-2.84748]",,,,,,,,523.1589557,418.0067283,9.48892589,9.48892589,
chNwsniglrd,Sumbugu Dispensary,Sumbugu Dispensary,107665-2,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.95206,-2.86505]",,,,,,,,517.0453885,402.7135819,0.83581825,0.83581825,
Xg5N9aUYW3R,Mwagiligili Dispensary,Mwagiligili Dispensary,105815-5,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[32.92268,-3.1739]",,,,,,,,483.2064594,386.4923869,20.26469045,20.26469045,
bQdyX1ttjjF,Ntulya Dispensary,Ntulya Dispensary,106611-7,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.27817,-2.86937]",,,,,,,,526.9081725,435.6733922,29.47744831,29.47744831,
uNTEUeptR0o,Mondo Dispensary,Mondo Dispensary,105285-1,Misungwi District Council,jAI2fd8kK1z,hAFRrgDK0fy,Mwanza Region,Dispensary,"[33.26139,-2.84133]",,,,,,,,529.2669222,435.1745712,27.79645357,27.79645357,
WgWVwtrdbmG,Mkuranga Hospital,Mkuranga Hospital,105143-2,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Hospital,"[39.2051,-7.12033]",,,,,,26.35664306,607.4485292,,,,26.35664306,
t0Hjv7aWV7B,St. Magdalena Dispensary,St. Magdalena Dispensary,107565-4,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.32146,-7.10486]",,,,,,16.13394064,619.293222,,,,16.13394064,
IiqL6FR99qH,Upendo Maternity Home,Upendo Maternity Home,111354-7,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,,"[39.208474,-7.105766]",,,,,,27.164563,608.6159779,,,,27.164563,
Wz6F1rmwNmz,Nasibugani Dispensary,Nasibugani Dispensary,106207-4,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.25648,-7.39206]",,,,,,8.55476652,597.0923177,,,,8.55476652,
tRJ7MQQ4sxJ,Mwanambaya Dispensary,Mwanambaya Dispensary,105898-1,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.2991,-7.0067]",,,,,,19.27821899,622.9224545,,,,19.27821899,
coCPWwEOtrY,TYMA KIMANZICHANA Dispensary,TYMA KIMANZICHANA Dispensary,102334-0,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.0636,-7.36316]",,,,,,29.1090354,580.1904174,,,,29.1090354,
yQGHgZNMlfe,Magawa Dispensary,Magawa Dispensary,103912-2,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.2595,-7.45624]",,,,,,5.24294768,593.9633919,,,,5.24294768,
j3OppzvwIPC,Njianne Dispensary,Njianne Dispensary,106492-2,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.1896,-7.36512]",,,,,,16.44038661,592.1235755,,,,16.44038661,
mAZWabNdHAr,Kiwambo Dispensary,Kiwambo Dispensary,103221-8,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.1573,-7.30304]",,,,,,22.1680901,592.4785908,,,,22.1680901,
dcb0VGQKy3M,Kisemvule Dispensary,Kisemvule Dispensary,111079-0,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.28402,-7.04461]",,,,,,23.50195954,619.2782625,,,,23.50195954,
SEQp1KzGm50,Lupondo Dispensary,Lupondo Dispensary,103743-1,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.0403,-7.4066]",,,,,,29.9696405,575.5481934,,,,29.9696405,
sRSiD6mOyn0,Lukanga Dispensary,Lukanga Dispensary,103682-1,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.17598,-7.48048]",,,,,,13.61989642,584.5860529,,,,13.61989642,
twvU5q1gfiH,Binga Dispensary,Binga Dispensary,100370-6,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.2333,-7.26814]",,,,,,15.12048907,601.6701116,,,,15.12048907,
BWFE1QkIapB,Tayma Msomeni Dispensary,Tayma Msomeni Dispensary,100172-6,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[,]",,,,,,,,,,,0,
fJuhMD3PNfg,Magoza Dispensary,Magoza Dispensary,103989-0,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.11319,-7.13787]",,,,,,33.43561578,597.8112012,,,797.0383832,33.43561578,
Z0BxFLThHOi,Msorwa Dispensary,Msorwa Dispensary,105499-8,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.29921,-7.17381]",,,,,,14.6781055,613.248358,,,,14.6781055,
fPqZX1Qm2Ra,Vianzi Dispensary,Vianzi Dispensary,108244-5,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.33069,-7.0407]",,,,,,20.29127877,623.8812635,,,,20.29127877,
HRiZPARoj8M,Mpafu Dispensary,Mpafu Dispensary,105326-3,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.32486,-7.30616]",,,,,,4.17340064,608.3288675,,,,4.17340064,
YKZgiS83i3L,Mkiu Dispensary,Mkiu Dispensary,105077-2,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.1245,-7.45733]",,,,,,19.674819,580.8519518,,,,19.674819,
H4c2lu7LAkR,Sotele Dispensary,Sotele Dispensary,107555-5,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.2792,-7.34694]",,,,,,8.06514319,601.7202447,,,,8.06514319,
yfArGuoTosB,Irene Kilimahewa Health Center,Irene Kilimahewa Health Center,101852-2,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Health Center,"[39.0894,-7.37]",,,,,,26.17664836,582.2685273,,,,26.17664836,
ReRqOlQbZYC,Nyota ya Bahari Health Center,Nyota ya Bahari Health Center,103109-5,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Health Center,"[39.3391,-7.39906]",,,,,,0.34862559,604.7049728,,,,0.34862559,
EY2cLfSeqBr,Kisiju Pwani Dispensary,Kisiju Pwani Dispensary,103108-7,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[,]",,,,,,,,,,,0,
Kll3qSEMoGF,Shungubweni Dispensary,Shungubweni Dispensary,107448-3,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.38297,-7.19269]",,,,,,5.62866966,620.1509731,,,,5.62866966,
kMAWJhOOo2n,Vikindu Dispensary,Vikindu Dispensary,108258-5,Mkuranga District Council,Srvx9L1LGZM,yyW17iCz9As,Pwani Region,Dispensary,"[39.2991,-7.00672]",,,,,,19.28028843,622.9212717,,,,19.28028843,
